Timestamp,Race/Ethnicity:,Class year: ,Do you identify as a low-income student? ,Are you a first-generation college student? ,Do you identify as LGBTQIA+?,Gender identity:,Will you be in Pacific Standard Time (PST) during the Spring 2021 semester?,How concerned are you about your academic success  this semester?,Additional comments about your academic success?,"Overall, how did you feel about the pace of your classes last semester? ","Overall, how did you feel about workload in your classes last semester?",What do you anticipate will be an academic challenge for you this semester? Select all that apply.,Additional comments about challenges you will face this semester? ,How helpful were the following supports to you last semester?  [Accessible office hours],How helpful were the following supports to you last semester?  [Addressing current events],How helpful were the following supports to you last semester?  [Flexibility with deadlines],How helpful were the following supports to you last semester?  [Flexibility and choice with exams/assessments],How helpful were the following supports to you last semester?  [Lower workload],How helpful were the following supports to you last semester?  [Opportunities to provide feedback to professors],How helpful were the following supports to you last semester?  [Peer-led study sessions],How helpful were the following supports to you last semester?  [Regular check-ins with professors dedicated to mental health/well-being],How helpful were the following supports to you last semester?  [Regular feedback from professors],How helpful were the following supports to you last semester?  [Resources provided on syllabi],How helpful were the following supports to you last semester?  [Transparency from professors],Additional comments about what worked and what didn't last semester? ,Which of the following would be most helpful to you this semester? (Select all that apply),"Any other comments, concerns, or questions that you would like DEB to share with faculty? (anonymously) "
1/13/2021 16:42:30,Asian,2021,No,No,No,Female/woman,No,4,,4,Somewhat heavy—I sometimes struggled to complete work on time,"Attending synchronous sessions, Busy work schedule, Communicating my difficulties with professors, Distracting work environment, Distress and uncertainty from current political events, Extra home/family responsibilities, Fast pace, Health and safety concerns, Heavy workload, Lack of feedback from professors, Lack of support with assignments from faculty or peers, Poor mental health",,Helpful,Very helpful,Helpful,"Helpful, Not helpful",Helpful,Helpful,Helpful,Helpful,Helpful,Helpful,Very helpful,,"Advocating for flexibility with deadlines, Advocating for lower workload in classes, Advocating for more choice and flexibility with exams/assessments, Anonymous opportunities to provide feedback to my professors, Peer-led study sessions, Transparency from professors",
1/13/2021 16:52:47,"Asian, White",2023,No,No,No,Male/man,No,4,,4,Somewhat heavy—I sometimes struggled to complete work on time,"Attending synchronous sessions, Communicating my difficulties with professors, Distracting work environment, Extra home/family responsibilities, Heavy workload, Lack of support with assignments from faculty or peers, Poor mental health, Social isolation, Technological difficulties",,Helpful,Helpful,Helpful,Not helpful,Helpful,Helpful,Not helpful,Not helpful,Not helpful,Not helpful,Helpful,,"Advocating for lower workload in classes, Regular meetings with professors dedicated to checking in about my progress, mental health, etc.",
1/13/2021 16:53:36,"Asian, White",2024,No,No,No,Female/woman,Yes,4,,3,Manageable—I completed almost all work on time,"Professors who are not flexible or accommodating, Social isolation",,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Not applicable,Helpful,Very helpful,Very helpful,Very helpful,,"Anonymous opportunities to provide feedback to my professors, Regular meetings with professors dedicated to checking in about my progress, mental health, etc.",
1/13/2021 16:56:23,Black or African American,2022,Yes,No,Yes,Female/woman,Yes,3,,4,Extremely heavy—I regularly struggled to complete work or fail to complete work on time,"Attending synchronous sessions, Busy work schedule, Fast pace, Heavy workload, Lack of support with assignments from faculty or peers, Microaggressions/Inequitable or insensitive classroom environment, Professors who are not flexible or accommodating",,Very helpful,Not applicable,Very helpful,Not applicable,Very helpful,Not applicable,Not applicable,Very helpful,Very helpful,Very helpful,Very helpful,Some professors NEVER told us our grades which made the whole semester extremely anxiety inducing until the very last second. Never did the mid semester report and never told me my final grade so I just chose to credit the class ,"Advocating for flexibility with deadlines, Advocating for lower workload in classes, Anonymous opportunities to provide feedback to my professors, Peer-led study sessions, Peer-led tutoring (one-on-one), Regular meetings with professors dedicated to checking in about my progress, mental health, etc.",Just because things are online doesn't mean we suddenly have more free time. increasing the workload while not keeping up with grades is extremely difficult to work under
1/13/2021 16:58:32,Asian,2023,No,No,No,Female/woman,No,4,,3,Somewhat heavy—I sometimes struggled to complete work on time,"Attending synchronous sessions, Busy work schedule, Communicating my difficulties with professors, Difficulty accessing or affording course materials, Distracting work environment, Distress and uncertainty from current political events, Extra home/family responsibilities, Heavy workload, Lack of feedback from professors, Lack of support with assignments from faculty or peers, Poor mental health, Professors who are not flexible or accommodating, Social isolation, Stress from financial concerns, Technological difficulties, Unhealthy or unstable living environment",,Helpful,Helpful,Very helpful,Not applicable,Not applicable,Helpful,Not applicable,Helpful,Helpful,Not applicable,Helpful,,"Advocating for flexibility with deadlines, Advocating for lower workload in classes, Anonymous opportunities to provide feedback to my professors, Regular meetings with professors dedicated to checking in about my progress, mental health, etc., Self Care sessions, Transparency from professors",
1/13/2021 17:04:32,White,2022,No,No,No,Female/woman,Yes,2,,3,Manageable—I completed almost all work on time,"Busy work schedule, Health and safety concerns, if we were on campus, i'd be trying to further my relationships with my professors in hopes of creating contacts and inquiring about opportunities that could help me after graduation. however, online i feel like i dont have much of a relationship with my professors and as soon as class is over my chance to converse with them is over. ",Managing the stress of working as an essential worker on top of my school obligations,Helpful,Helpful,Helpful,Not helpful,Not helpful,Helpful,"Not helpful, Not applicable",Helpful,Not applicable,Not applicable,Not helpful,"i appriciated my professors not assigning much outside of class time, for example group work took place during class. my professors acknowledged that we were glued to our computers for most of the day so tried to not further that burden with more unnecessary screen time ","Advocating for flexibility with deadlines, Advocating for lower workload in classes, Advocating for more choice and flexibility with exams/assessments, Regular meetings with professors dedicated to checking in about my progress, mental health, etc., individual checkins with professors sounds really good!",
1/13/2021 17:10:29,White,2024,No,No,Yes,Male/man,Yes,2,,3,Manageable—I completed almost all work on time,"Distracting work environment, Distress and uncertainty from current political events, Poor mental health, Social isolation",,Helpful,Not applicable,Helpful,Helpful,Helpful,Helpful,Not applicable,Not applicable,Not applicable,"Helpful, Not applicable","Helpful, Not applicable",,"Advocating for flexibility with deadlines, Advocating for more choice and flexibility with exams/assessments, Self Care sessions",
1/13/2021 17:11:47,Black or African American,2022,No,No,Yes,Gender queer/gender non-conforming,No,5,,4,Extremely heavy—I regularly struggled to complete work or fail to complete work on time,"Attending synchronous sessions, Busy work schedule, Communicating my difficulties with professors, Distress and uncertainty from current political events, Fast pace, Heavy workload, Lack of feedback from professors, Lack of support with assignments from faculty or peers, Microaggressions/Inequitable or insensitive classroom environment, Poor mental health, Social isolation, i work everyday and the time differnece really fucks w when i can work and take class",,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,Very helpful,,"Advocating for flexibility with deadlines, Advocating for lower workload in classes, Advocating for more choice and flexibility with exams/assessments, Advocating for slower pace in classes, Anonymous opportunities to provide feedback to my professors",
1/13/2021 17:13:12,Hispanic or Latinx,2022,Yes,No,Yes,Female/woman,Yes,4,"I am extremely worried about the courses that I need for my major, that I will be taking online. I am worried that I could fail these courses, which could affect my ability to graduate.",4,Extremely heavy—I regularly struggled to complete work or fail to complete work on time,"Attending synchronous sessions, Busy work schedule, Classes running overtime, Communicating my difficulties with professors, Difficulty accessing or affording course materials, Distracting work environment, Distress and uncertainty from current political events, Extra home/family responsibilities, Fast pace, Health and safety concerns, Heavy workload, Lack of feedback from professors, Lack of support with assignments from faculty or peers, Poor mental health, Professors who are not flexible or accommodating, Stress from financial concerns, Technological difficulties",,"Not helpful, Not applicable",Not applicable,Very helpful,Very helpful,Very helpful,Helpful,Not applicable,Not applicable,Not applicable,Not helpful,Helpful,,"Advocating for flexibility with deadlines, Advocating for lower workload in classes, Advocating for more choice and flexibility with exams/assessments, Anonymous opportunities to provide feedback to my professors, Community dinners or celebrations, Peer-led study sessions, Peer-led tutoring (one-on-one), Regular meetings with professors dedicated to checking in about my progress, mental health, etc., Self Care sessions, Transparency from professors",
1/13/2021 17:42:18,Asian,2021,No,No,No,Male/man,Yes,1,,4,Extremely heavy—I regularly struggled to complete work or fail to complete work on time,"Attending synchronous sessions, Busy work schedule, Distress and uncertainty from current political events, Extra home/family responsibilities, Fast pace, Health and safety concerns, Lack of feedback from professors, Social isolation",,Helpful,Not helpful,Not helpful,Not helpful,Not helpful,Helpful,Not applicable,Not applicable,Not helpful,Not helpful,Not helpful,,"Advocating for lower workload in classes, Anonymous opportunities to provide feedback to my professors, Transparency from professors",
1/13/2021 18:13:52,Asian,2021,Yes,No,No,Female/woman,Yes,2,,2,Manageable—I completed almost all work on time,"Distress and uncertainty from current political events, Extra home/family responsibilities",,Very helpful,Helpful,Very helpful,Very helpful,Helpful,Helpful,Not applicable,Not applicable,Very helpful,Helpful,Very helpful,,idk,
